District_Name,Market_Name,Month,Year,Rain,Modal_Price
KOLAR,Malur,February,2017,16.18,1100
KOLAR,Malur,May,2018,134.5,600
KOLAR,Malur,June,2017,97.33,1000
BENGALURU URBAN,Ramanagara,October,2019,254.1,2250
BENGALURU URBAN,Ramanagara,January,2016,0.41,2300
BENGALURU URBAN,Ramanagara,November,2015,49.8,2200
BENGALURU URBAN,Ramanagara,May,2016,59.55,2500
BENGALURU URBAN,Ramanagara,May,2015,49.8,2600
BENGALURU URBAN,Ramanagara,August,2017,103.68,2750
BENGALURU URBAN,Ramanagara,November,2015,49.8,3200
BENGALURU URBAN,Ramanagara,November,2017,103.68,3250
BENGALURU URBAN,Ramanagara,June,2020,131.5,3300
BENGALURU URBAN,Ramanagara,May,2016,59.55,3300
BENGALURU URBAN,Ramanagara,November,2015,49.8,3750
BENGALURU URBAN,Ramanagara,October,2017,103.68,3750
BENGALURU URBAN,Ramanagara,June,2016,59.55,3800
BENGALURU URBAN,Ramanagara,November,2015,49.8,3800
BENGALURU URBAN,Ramanagara,May,2016,59.55,4000
BENGALURU URBAN,Ramanagara,June,2017,103.68,4200
BENGALURU URBAN,Ramanagara,May,2019,142.4,4250
BENGALURU URBAN,Ramanagara,May,2019,142.4,4250
BENGALURU URBAN,Ramanagara,November,2015,49.8,4300
BENGALURU URBAN,Ramanagara,November,2017,103.68,4500
BENGALURU URBAN,Ramanagara,October,2017,103.68,4500
BENGALURU URBAN,Ramanagara,June,2016,59.55,4800
BENGALURU URBAN,Ramanagara,June,2016,59.55,5250
BENGALURU URBAN,Ramanagara,July,2017,103.68,5250
HAVERI,Ranebennur,April,2020,34.5,350
HAVERI,Ranebennur,April,2020,34.5,450
HAVERI,Ranebennur,April,2020,34.5,510
HAVERI,Ranebennur,April,2020,34.5,500
HAVERI,Ranebennur,May,2020,106.7,1100
HAVERI,Ranebennur,May,2020,106.7,1100
SHIVAMOGGA,Shimoga,August,2015,89.32,200
SHIVAMOGGA,Shimoga,August,2015,89.32,300
SHIVAMOGGA,Shimoga,September,2015,89.32,300
SHIVAMOGGA,Shimoga,August,2015,89.32,300
SHIVAMOGGA,Shimoga,September,2016,120.48,400
SHIVAMOGGA,Shimoga,December,2016,120.48,400
SHIVAMOGGA,Shimoga,August,2015,89.32,400
SHIVAMOGGA,Shimoga,March,2015,39.33,400
SHIVAMOGGA,Shimoga,December,2016,120.48,400
SHIVAMOGGA,Shimoga,February,2015,26.5,400
SHIVAMOGGA,Shimoga,October,2015,89.32,400
SHIVAMOGGA,Shimoga,November,2016,120.48,400
SHIVAMOGGA,Shimoga,August,2016,120.48,400
SHIVAMOGGA,Shimoga,September,2015,89.32,400
SHIVAMOGGA,Shimoga,February,2016,4.98,400
SHIVAMOGGA,Shimoga,August,2016,120.48,400
SHIVAMOGGA,Shimoga,December,2016,120.48,400
SHIVAMOGGA,Shimoga,February,2015,26.5,500
SHIVAMOGGA,Shimoga,April,2016,6.23,500
SHIVAMOGGA,Shimoga,April,2017,7.94,500
DHARWAD,Dharwar,April,2020,43.2,650
DHARWAD,Dharwar,April,2020,43.2,900
DHARWAD,Dharwar,April,2020,43.2,1000
DHARWAD,Dharwar,May,2020,89.6,1100
DHARWAD,Dharwar,June,2020,121.3,1300
DHARWAD,Dharwar,June,2020,121.3,1400
BENGALURU URBAN,Doddaballa Pur,November,2016,59.55,500
BENGALURU URBAN,Doddaballa Pur,January,2017,0.04,500
BENGALURU URBAN,Doddaballa Pur,September,2016,59.55,500
BENGALURU URBAN,Doddaballa Pur,February,2017,21.49,500
BENGALURU URBAN,Doddaballa Pur,January,2017,0.04,500
BENGALURU URBAN,Doddaballa Pur,September,2016,59.55,500
BENGALURU URBAN,Doddaballa Pur,December,2016,59.55,500
BENGALURU URBAN,Doddaballa Pur,March,2016,37.09,500
BENGALURU URBAN,Doddaballa Pur,March,2016,37.09,500
BENGALURU URBAN,Doddaballa Pur,August,2016,59.55,600
BENGALURU URBAN,Doddaballa Pur,July,2018,66.7,550
BENGALURU URBAN,Doddaballa Pur,September,2015,49.8,550
BENGALURU URBAN,Doddaballa Pur,August,2018,95,550
BENGALURU URBAN,Doddaballa Pur,June,2018,71.1,550
BENGALURU URBAN,Doddaballa Pur,September,2016,59.55,600
BENGALURU URBAN,Doddaballa Pur,June,2018,71.1,700
BENGALURU URBAN,Doddaballa Pur,April,2020,106.3,700
BENGALURU URBAN,Doddaballa Pur,April,2020,106.3,800
BENGALURU URBAN,Doddaballa Pur,April,2020,106.3,800
BENGALURU URBAN,Doddaballa Pur,February,2015,11.13,600
BENGALURU URBAN,Doddaballa Pur,March,2017,58.28,700
BENGALURU URBAN,Doddaballa Pur,February,2015,11.13,700
BENGALURU URBAN,Doddaballa Pur,February,2017,21.49,700
BENGALURU URBAN,Doddaballa Pur,March,2015,30.6,800
BENGALURU URBAN,Doddaballa Pur,July,2017,103.68,800
BENGALURU URBAN,Doddaballa Pur,March,2015,30.6,800
BENGALURU URBAN,Doddaballa Pur,March,2015,30.6,800
BENGALURU URBAN,Doddaballa Pur,April,2016,8.99,800
BENGALURU URBAN,Doddaballa Pur,June,2017,103.68,800
BENGALURU URBAN,Doddaballa Pur,May,2017,103.68,800
BENGALURU URBAN,Doddaballa Pur,April,2016,8.99,800
BENGALURU URBAN,Doddaballa Pur,September,2016,59.55,800
BENGALURU URBAN,Doddaballa Pur,May,2020,90.7,800
BENGALURU URBAN,Doddaballa Pur,February,2015,11.13,900
BENGALURU URBAN,Doddaballa Pur,February,2019,31.8,900
BENGALURU URBAN,Doddaballa Pur,April,2015,8.01,750
BENGALURU URBAN,Doddaballa Pur,March,2015,30.6,750
BENGALURU URBAN,Doddaballa Pur,February,2020,0,1000
BENGALURU URBAN,Doddaballa Pur,January,2018,0,900
BENGALURU URBAN,Doddaballa Pur,August,2015,49.8,900
BENGALURU URBAN,Doddaballa Pur,December,2019,11,900
BENGALURU URBAN,Doddaballa Pur,February,2018,3.5,900
BENGALURU URBAN,Doddaballa Pur,November,2018,16.4,900
BENGALURU URBAN,Doddaballa Pur,January,2018,0,900
KOLAR,Kolar,September,2018,113.3,534
KOLAR,Kolar,October,2018,75,634
KOLAR,Kolar,March,2016,29.77,600
KOLAR,Kolar,August,2016,52.7,600
KOLAR,Kolar,November,2018,11.9,667
KOLAR,Kolar,November,2018,11.9,667
KOLAR,Kolar,February,2019,46.2,667
KOLAR,Kolar,September,2018,113.3,667
KOLAR,Kolar,May,2017,97.33,800
KOLAR,Kolar,March,2016,29.77,800
KOLAR,Kolar,November,2018,11.9,734
KOLAR,Kolar,February,2020,0,800
KOLAR,Kolar,September,2015,207.22,734
KOLAR,Kolar,January,2019,6.7,833
KOLAR,Kolar,August,2018,41.3,834
KOLAR,Kolar,March,2017,45.4,1134
KOLAR,Kolar,September,2016,52.7,1134
KOLAR,Kolar,August,2015,207.22,934
KOLAR,Kolar,July,2018,42.3,1000
KOLAR,Kolar,September,2017,97.33,1000
KOLAR,Kolar,February,2017,16.18,1334
KOLAR,Kolar,August,2015,207.22,934
KOLAR,Kolar,July,2018,42.3,1167
KOLAR,Kolar,October,2019,165.9,1033
KOLAR,Kolar,October,2019,165.9,1333
KOLAR,Kolar,April,2015,19.8,546
KOLAR,Kolar,February,2016,12.82,1200
KOLAR,Kolar,January,2017,0.92,667
KOLAR,Kolar,August,2016,52.7,1067
KOLAR,Kolar,September,2015,207.22,867
KOLAR,Kolar,September,2016,52.7,1200
KOLAR,Kolar,August,2015,207.22,1334
KOLAR,Kolar,January,2015,0.37,667
KOLAR,Kolar,January,2016,0.76,1067
KOLAR,Kolar,December,2019,18,867
KOLAR,Kolar,September,2015,207.22,1034
KOLAR,Kolar,December,2019,18,900
KOLAR,Kolar,September,2015,207.22,1134
KOLAR,Kolar,April,2017,34.83,1667
KOLAR,Kolar,October,2019,165.9,1400
KOLAR,Kolar,January,2015,0.37,933
KOLAR,Kolar,April,2016,9.37,1734
KOLAR,Kolar,December,2015,207.22,2334
KOLAR,Kolar,November,2017,97.33,1833
KOLAR,Kolar,October,2016,52.7,1600
KOLAR,Kolar,December,2015,207.22,1867
KOLAR,Kolar,December,2015,207.22,1867
KOLAR,Kolar,March,2017,45.4,2000
KOLAR,Kolar,October,2017,97.33,2000
KOLAR,Kolar,August,2019,82.7,1300
KOLAR,Kolar,June,2020,76.9,1400
KOLAR,Kolar,December,2015,207.22,2534
KOLAR,Kolar,April,2015,19.8,933
KOLAR,Kolar,November,2017,97.33,2334
SHIVAMOGGA,Shimoga,September,2016,120.48,500
SHIVAMOGGA,Shimoga,April,2020,38.3,600
SHIVAMOGGA,Shimoga,July,2018,510.6,700
SHIVAMOGGA,Shimoga,June,2017,122.72,700
SHIVAMOGGA,Shimoga,September,2016,120.48,700
SHIVAMOGGA,Shimoga,April,2017,7.94,700
SHIVAMOGGA,Shimoga,April,2020,38.3,800
SHIVAMOGGA,Shimoga,April,2017,7.94,900
SHIVAMOGGA,Shimoga,April,2016,6.23,900
SHIVAMOGGA,Shimoga,May,2017,122.72,900
SHIVAMOGGA,Shimoga,July,2016,120.48,900
SHIVAMOGGA,Shimoga,July,2020,362.3,1000
SHIVAMOGGA,Shimoga,July,2015,89.32,1100
SHIVAMOGGA,Shimoga,February,2017,10.3,1100
SHIVAMOGGA,Shimoga,February,2017,10.3,1100
SHIVAMOGGA,Shimoga,March,2017,104.47,1100
SHIVAMOGGA,Shimoga,March,2017,104.47,1100
SHIVAMOGGA,Shimoga,March,2017,104.47,1100
SHIVAMOGGA,Shimoga,May,2015,89.32,1300
SHIVAMOGGA,Shimoga,April,2015,23.37,1300
SHIVAMOGGA,Shimoga,January,2016,0.07,1400
SHIVAMOGGA,Shimoga,July,2015,89.32,1400
SHIVAMOGGA,Shimoga,July,2016,120.48,1400
SHIVAMOGGA,Shimoga,December,2015,89.32,1400
SHIVAMOGGA,Shimoga,August,2020,703.6,1600
SHIVAMOGGA,Shimoga,May,2015,89.32,1700
SHIVAMOGGA,Shimoga,May,2015,89.32,1900
SHIVAMOGGA,Shimoga,September,2020,309.9,2000
SHIVAMOGGA,Shimoga,November,2020,4.9,2000
SHIVAMOGGA,Shimoga,June,2020,281.1,2400
SHIVAMOGGA,Shimoga,November,2015,89.32,2900
SHIVAMOGGA,Shimogga(Theertahalli),May,2015,89.32,1000
RAICHUR,Sindhanur,April,2015,19.64,800
KOLAR,Srinivasapur,February,2018,4.9,213
KOLAR,Srinivasapur,March,2018,51.7,266
KOLAR,Srinivasapur,March,2016,29.77,267
KOLAR,Srinivasapur,March,2018,51.7,366
KOLAR,Srinivasapur,April,2018,21.9,333
KOLAR,Srinivasapur,August,2018,41.3,400
KOLAR,Srinivasapur,March,2016,29.77,267
KOLAR,Srinivasapur,September,2018,113.3,366
KOLAR,Srinivasapur,December,2018,6.3,533
KOLAR,Srinivasapur,September,2018,113.3,334
KOLAR,Srinivasapur,August,2018,41.3,500
KOLAR,Srinivasapur,October,2018,75,434
KOLAR,Srinivasapur,August,2019,82.7,700
KOLAR,Srinivasapur,April,2020,67.4,213
KOLAR,Srinivasapur,May,2020,91.9,240
KOLAR,Srinivasapur,May,2020,91.9,267
KOLAR,Srinivasapur,March,2016,29.77,333
KOLAR,Srinivasapur,May,2018,134.5,400
KOLAR,Srinivasapur,March,2016,29.77,400
BENGALURU URBAN,Channapatana,December,2018,5.9,600
BENGALURU URBAN,Channapatana,December,2016,59.55,600
BENGALURU URBAN,Channapatana,June,2018,71.1,750
BENGALURU URBAN,Channapatana,April,2018,24,550
BENGALURU URBAN,Channapatana,August,2019,143.5,550
BENGALURU URBAN,Channapatana,May,2020,90.7,600
BENGALURU URBAN,Channapatana,June,2020,131.5,800
BENGALURU URBAN,Channapatana,March,2016,37.09,600
BENGALURU URBAN,Channapatana,August,2018,95,600
BENGALURU URBAN,Channapatana,September,2019,187.7,600
BENGALURU URBAN,Channapatana,January,2015,0.06,650
BENGALURU URBAN,Channapatana,July,2018,66.7,650
BENGALURU URBAN,Channapatana,May,2017,103.68,700
BENGALURU URBAN,Channapatana,May,2017,103.68,750
BENGALURU URBAN,Channapatana,December,2018,5.9,800
BENGALURU URBAN,Channapatana,January,2020,0.1,1000
BENGALURU URBAN,Channapatana,January,2020,0.1,1000
BENGALURU URBAN,Channapatana,August,2015,49.8,650
BENGALURU URBAN,Channapatana,March,2015,30.6,700
BENGALURU URBAN,Channapatana,December,2016,59.55,700
BENGALURU URBAN,Channapatana,February,2015,11.13,700
BENGALURU URBAN,Channapatana,January,2019,0.6,1000
BENGALURU URBAN,Channapatana,September,2017,103.68,800
BENGALURU URBAN,Channapatana,July,2018,66.7,850
BENGALURU URBAN,Channapatana,September,2019,187.7,1000
BENGALURU URBAN,Channapatana,January,2020,0.1,1000
BENGALURU URBAN,Channapatana,August,2015,49.8,800
BENGALURU URBAN,Channapatana,December,2020,11.6,850
BENGALURU URBAN,Channapatana,September,2015,49.8,850
BENGALURU URBAN,Channapatana,September,2018,158.5,900
BENGALURU URBAN,Channapatana,September,2019,187.7,1100
BENGALURU URBAN,Channapatana,March,2019,0,1100
BENGALURU URBAN,Channapatana,June,2018,71.1,1150
BENGALURU URBAN,Channapatana,August,2019,143.5,1250
BENGALURU URBAN,Channapatana,July,2020,155.3,1250
BENGALURU URBAN,Channapatana,February,2015,11.13,900
BENGALURU URBAN,Channapatana,July,2016,59.55,1100
BENGALURU URBAN,Channapatana,September,2017,103.68,1100
BENGALURU URBAN,Channapatana,June,2017,103.68,1100
BENGALURU URBAN,Channapatana,January,2017,0.04,1100
BENGALURU URBAN,Channapatana,July,2016,59.55,1100
BENGALURU URBAN,Channapatana,October,2017,103.68,1200
BENGALURU URBAN,Channapatana,October,2016,59.55,1200
BENGALURU URBAN,Channapatana,January,2017,0.04,1200
BENGALURU URBAN,Channapatana,March,2017,58.28,1200
BENGALURU URBAN,Channapatana,September,2019,187.7,1250
BENGALURU URBAN,Channapatana,July,2019,59.6,1500
BENGALURU URBAN,Channapatana,March,2017,58.28,1500
BENGALURU URBAN,Channapatana,February,2017,21.49,1500
BENGALURU URBAN,Channapatana,July,2019,59.6,1500
BENGALURU URBAN,Channapatana,March,2017,58.28,2000
BENGALURU URBAN,Channapatana,July,2020,155.3,2250
BENGALURU URBAN,Channapatana,August,2017,103.68,2200
BENGALURU URBAN,Channapatana,July,2019,59.6,2250
BENGALURU URBAN,Channapatana,November,2017,103.68,2200
BENGALURU URBAN,Channapatana,November,2015,49.8,2000
BENGALURU URBAN,Channapatana,December,2015,49.8,2000
BENGALURU URBAN,Channapatana,April,2015,8.01,2100
BENGALURU URBAN,Channapatana,June,2015,49.8,2200
BENGALURU URBAN,Channapatana,December,2015,49.8,2250
BENGALURU URBAN,Channapatana,June,2015,49.8,2250
BENGALURU URBAN,Channapatana,December,2017,103.68,2400
BENGALURU URBAN,Channapatana,July,2020,155.3,3000
BENGALURU URBAN,Channapatana,July,2020,155.3,2750
BENGALURU URBAN,Channapatana,June,2017,103.68,3000
BENGALURU URBAN,Channapatana,May,2015,49.8,2500
BENGALURU URBAN,Channapatana,August,2017,103.68,3500
BENGALURU URBAN,Channapatana,May,2016,59.55,2800
HASSAN,Channarayapatna,September,2016,48.36,100
HASSAN,Channarayapatna,April,2015,7.78,200
HASSAN,Channarayapatna,October,2016,48.36,150
HASSAN,Channarayapatna,August,2016,48.36,188
HASSAN,Channarayapatna,August,2015,40.89,200
HASSAN,Channarayapatna,July,2016,48.36,200
HASSAN,Channarayapatna,September,2015,40.89,200
HASSAN,Channarayapatna,August,2015,40.89,200
HASSAN,Channarayapatna,April,2015,7.78,300
HASSAN,Channarayapatna,May,2015,40.89,300
HASSAN,Channarayapatna,April,2015,7.78,300
HASSAN,Channarayapatna,April,2020,47.2,1000
HASSAN,Channarayapatna,March,2020,13.2,1000
HASSAN,Channarayapatna,January,2020,0.2,1000
HASSAN,Channarayapatna,January,2020,0.2,1000
HASSAN,Channarayapatna,December,2019,25.2,1000
HASSAN,Channarayapatna,April,2020,47.2,1000
HASSAN,Channarayapatna,August,2018,139.4,2273
HASSAN,Channarayapatna,September,2020,175.9,3000
KOLAR,Chickkaballapura,August,2015,207.22,500
KOLAR,Chickkaballapura,February,2015,30.05,650
KOLAR,Chickkaballapura,August,2015,207.22,700
KOLAR,Chickkaballapura,August,2015,207.22,650
KOLAR,Chickkaballapura,August,2015,207.22,750
KOLAR,Chickkaballapura,August,2016,52.7,800
KOLAR,Chickkaballapura,July,2017,97.33,3500
KOLAR,Chickkaballapura,December,2017,97.33,415
KOLAR,Chickkaballapura,December,2017,97.33,446
KOLAR,Chickkaballapura,April,2018,21.9,550
KOLAR,Chickkaballapura,May,2018,134.5,560
KOLAR,Chickkaballapura,April,2018,21.9,650
KOLAR,Chickkaballapura,May,2018,134.5,670
KOLAR,Chickkaballapura,January,2017,0.92,310
KOLAR,Srinivasapur,August,2018,41.3,300
KOLAR,Srinivasapur,September,2017,97.33,467
KOLAR,Srinivasapur,September,2018,113.3,400
KOLAR,Srinivasapur,January,2018,0,333
KOLAR,Srinivasapur,February,2018,4.9,300
KOLAR,Srinivasapur,March,2020,12.4,433
KOLAR,Srinivasapur,April,2017,34.83,380
KOLAR,Srinivasapur,May,2017,97.33,310
KOLAR,Srinivasapur,November,2016,52.7,325
KOLAR,Srinivasapur,April,2017,34.83,370
KOLAR,Srinivasapur,August,2015,207.22,635
KOLAR,Srinivasapur,September,2016,52.7,765
KOLAR,Srinivasapur,October,2016,52.7,800
KOLAR,Srinivasapur,January,2018,0,400
KOLAR,Srinivasapur,May,2018,134.5,333
KOLAR,Srinivasapur,January,2017,0.92,1333
KOLAR,Srinivasapur,January,2019,6.7,1400
KOLAR,Srinivasapur,March,2020,12.4,467
KOLAR,Srinivasapur,February,2019,46.2,467
KOLAR,Srinivasapur,February,2020,0,533
KOLAR,Srinivasapur,February,2019,46.2,533
KOLAR,Srinivasapur,April,2016,9.37,670
KOLAR,Srinivasapur,July,2018,42.3,567
KOLAR,Srinivasapur,December,2018,6.3,867
KOLAR,Srinivasapur,December,2017,97.33,666
KOLAR,Srinivasapur,September,2017,97.33,667
KOLAR,Srinivasapur,October,2019,165.9,667
KOLAR,Srinivasapur,March,2019,0,733
KOLAR,Srinivasapur,August,2019,82.7,667
KOLAR,Srinivasapur,September,2015,207.22,568
KOLAR,Srinivasapur,August,2016,52.7,665
KOLAR,Srinivasapur,October,2016,52.7,770
KOLAR,Srinivasapur,May,2015,207.22,1030
KOLAR,Srinivasapur,January,2015,0.37,1110
KOLAR,Srinivasapur,January,2020,0,633
KOLAR,Srinivasapur,January,2017,0.92,1333
KOLAR,Srinivasapur,August,2020,118.2,1533
KOLAR,Srinivasapur,August,2020,118.2,1733
KOLAR,Srinivasapur,April,2015,19.8,962
KOLAR,Srinivasapur,January,2015,0.37,1033
KOLAR,Srinivasapur,August,2019,82.7,1067
KOLAR,Srinivasapur,July,2018,42.3,800
KOLAR,Srinivasapur,June,2017,97.33,1200
KOLAR,Srinivasapur,February,2020,0,667
KOLAR,Srinivasapur,November,2019,19.9,1000
KOLAR,Srinivasapur,December,2015,207.22,1100
KOLAR,Srinivasapur,June,2015,207.22,1550
KOLAR,Srinivasapur,October,2015,207.22,1135
KOLAR,Srinivasapur,November,2020,140.6,1267
KOLAR,Srinivasapur,December,2015,207.22,1165
KOLAR,Srinivasapur,June,2015,207.22,1500
KOLAR,Srinivasapur,August,2017,97.33,2000
KOLAR,Srinivasapur,January,2016,0.76,1000
BENGALURU URBAN,Doddaballa Pur,December,2019,11,900
BENGALURU URBAN,Doddaballa Pur,April,2018,24,900
BENGALURU URBAN,Doddaballa Pur,February,2018,3.5,900
BENGALURU URBAN,Doddaballa Pur,March,2018,47.4,900
BENGALURU URBAN,Doddaballa Pur,May,2018,196.9,900
BENGALURU URBAN,Doddaballa Pur,November,2018,16.4,900
BENGALURU URBAN,Doddaballa Pur,January,2018,0,900
BENGALURU URBAN,Doddaballa Pur,September,2015,49.8,900
BENGALURU URBAN,Doddaballa Pur,October,2018,86.3,900
BENGALURU URBAN,Doddaballa Pur,July,2018,66.7,900
BENGALURU URBAN,Doddaballa Pur,February,2019,31.8,900
BENGALURU URBAN,Doddaballa Pur,October,2018,86.3,900
BENGALURU URBAN,Doddaballa Pur,November,2018,16.4,900
BENGALURU URBAN,Doddaballa Pur,October,2016,59.55,1000
BENGALURU URBAN,Doddaballa Pur,October,2016,59.55,1000
BENGALURU URBAN,Doddaballa Pur,August,2016,59.55,1000
BENGALURU URBAN,Doddaballa Pur,January,2020,0.1,1000
BENGALURU URBAN,Doddaballa Pur,October,2019,254.1,1000
BENGALURU URBAN,Doddaballa Pur,December,2019,11,1000
BENGALURU URBAN,Doddaballa Pur,October,2016,59.55,1000
BENGALURU URBAN,Doddaballa Pur,August,2020,61.9,1000
BENGALURU URBAN,Doddaballa Pur,October,2016,59.55,1000
BENGALURU URBAN,Doddaballa Pur,September,2019,187.7,1000
BENGALURU URBAN,Doddaballa Pur,December,2019,11,1000
BENGALURU URBAN,Doddaballa Pur,September,2019,187.7,1000
BENGALURU URBAN,Doddaballa Pur,December,2020,11.6,1000
BENGALURU URBAN,Doddaballa Pur,February,2019,31.8,1000
BENGALURU URBAN,Doddaballa Pur,August,2015,49.8,1000
BENGALURU URBAN,Doddaballa Pur,February,2020,0,1000
BENGALURU URBAN,Doddaballa Pur,September,2019,187.7,1100
BENGALURU URBAN,Doddaballa Pur,August,2019,143.5,1100
BENGALURU URBAN,Doddaballa Pur,March,2017,58.28,1200
BENGALURU URBAN,Doddaballa Pur,May,2017,103.68,1200
BENGALURU URBAN,Doddaballa Pur,April,2017,23.85,1200
BENGALURU URBAN,Doddaballa Pur,April,2017,23.85,1200
BENGALURU URBAN,Doddaballa Pur,March,2017,58.28,1200
BENGALURU URBAN,Doddaballa Pur,March,2017,58.28,1200
BENGALURU URBAN,Doddaballa Pur,December,2020,11.6,1200
BENGALURU URBAN,Doddaballa Pur,February,2019,31.8,1200
BENGALURU URBAN,Doddaballa Pur,February,2019,31.8,1200
BENGALURU URBAN,Doddaballa Pur,December,2020,11.6,1200
BENGALURU URBAN,Doddaballa Pur,January,2019,0.6,1200
BENGALURU URBAN,Doddaballa Pur,November,2020,64.7,1200
BENGALURU URBAN,Doddaballa Pur,November,2015,49.8,1300
BENGALURU URBAN,Doddaballa Pur,July,2015,49.8,1400
BENGALURU URBAN,Doddaballa Pur,May,2016,59.55,1400
BENGALURU URBAN,Doddaballa Pur,July,2019,59.6,1400
BENGALURU URBAN,Doddaballa Pur,July,2019,59.6,1400
BENGALURU URBAN,Doddaballa Pur,July,2020,155.3,1400
BENGALURU URBAN,Doddaballa Pur,July,2020,155.3,1500
KOLAR,Srinivasapur,December,2015,207.22,1465
KOLAR,Srinivasapur,December,2015,207.22,1665
KOLAR,Srinivasapur,November,2015,207.22,1665
KOLAR,Srinivasapur,June,2017,97.33,1000
KOLAR,Srinivasapur,June,2017,97.33,1733
KOLAR,Srinivasapur,November,2020,140.6,1467
KOLAR,Srinivasapur,October,2017,97.33,2000
KOLAR,Srinivasapur,May,2019,96.6,1887
KOLAR,Srinivasapur,July,2018,42.3,1400
KOLAR,Srinivasapur,October,2020,161.3,1333
KOLAR,Srinivasapur,June,2017,97.33,1400
KOLAR,Srinivasapur,June,2017,97.33,1400
KOLAR,Srinivasapur,June,2017,97.33,1500
KOLAR,Srinivasapur,September,2020,178.7,1867
KOLAR,Srinivasapur,August,2020,118.2,1900
KOLAR,Srinivasapur,May,2016,52.7,2050
KOLAR,Srinivasapur,December,2020,29.4,1333
KOLAR,Srinivasapur,October,2020,161.3,1333
KOLAR,Srinivasapur,October,2020,161.3,1333
KOLAR,Srinivasapur,October,2017,97.33,1333
KOLAR,Srinivasapur,May,2016,52.7,2035
KOLAR,Srinivasapur,August,2017,97.33,2333
KOLAR,Srinivasapur,July,2017,97.33,2500
KOLAR,Srinivasapur,June,2016,52.7,2870
KOLAR,Srinivasapur,June,2016,52.7,2900
KOLAR,Srinivasapur,June,2019,68.9,2133
KOLAR,Srinivasapur,August,2017,97.33,2533
KOLAR,Srinivasapur,July,2017,97.33,2800
KOLAR,Srinivasapur,November,2015,207.22,3100
KOLAR,Srinivasapur,November,2017,97.33,2267
KOLAR,Srinivasapur,July,2020,327.5,2733
KOLAR,Srinivasapur,May,2019,96.6,2733
KOLAR,Srinivasapur,May,2019,96.6,2733
KOLAR,Srinivasapur,August,2020,118.2,3000
MYSURU,T. Narasipura,May,2017,85.32,300
MYSURU,T. Narasipura,June,2017,85.32,500
MYSURU,T. Narasipura,May,2017,85.32,500
MYSURU,T. Narasipura,November,2020,36,800
MYSURU,T. Narasipura,November,2020,36,1000
MYSURU,T. Narasipura,June,2017,85.32,1000
MYSURU,T. Narasipura,July,2020,124.2,1500
MYSURU,T. Narasipura,July,2020,124.2,2000
MYSURU,T. Narasipura,August,2020,138.5,2000
MYSURU,T. Narasipura,August,2020,138.5,2500
MYSURU,T. Narasipura,September,2020,140.4,2500
MYSURU,T. Narasipura,July,2020,124.2,2500
MYSURU,T. Narasipura,August,2020,138.5,2800
MYSURU,T. Narasipura,September,2020,140.4,3000
MYSURU,T. Narasipura,August,2017,85.32,3000
CHIKKAMAGALURU,Tarikere,April,2015,34.21,375
TUMAKURU,Tiptur,May,2020,64.1,650
TUMAKURU,Tiptur,May,2020,64.1,800
TUMAKURU,Tiptur,April,2020,56.5,850
TUMAKURU,Tumkur,May,2020,64.1,600
KOLAR,Kolar,June,2015,207.22,1200
KOLAR,Kolar,May,2015,207.22,1266
KOLAR,Kolar,August,2020,118.2,1467
KOLAR,Kolar,July,2016,52.7,1667
KOLAR,Kolar,December,2015,207.22,2334
